,1,4,30,00140030,One Gender,Noun,B2,People & Relationships,Family & Relatives,B2,Stepson,beau-fils,,,boh fees,,,Le beau-fils joue.,The stepson plays.
,1,4,31,00140031,One Gender,Noun,B2,People & Relationships,Family & Relatives,B2,Stepdaughter,,belle-fille,,,bel fee-yuh,,La belle-fille lit.,The stepdaughter reads.
,1,4,32,00140032,Both gender,Noun,B2,People & Relationships,Family & Relatives,B2,Fiancé,fiancé,fiancée,,fee-ahn-say,fee-ahn-say,,Le fiancé téléphone.,The fiancé calls.
,1,4,33,00140033,One Gender,Noun,B2,People & Relationships,Family & Relatives,B2,Widower,veuf,veuve,,vœf,vuhv,,Il est veuf depuis cinq ans.,He has been a widower for five years.
,1,4,34,00140034,One Gender,Noun,B2,People & Relationships,Family & Relatives,B2,Ancestor,ancêtre,ancêtre,,an-setr,an-setr,,Nos ancêtres ont migré il y a plusieurs siècles.,Our ancestors migrated several centuries ago.
,1,4,35,00140035,One Gender,noun,B2,People & Relationships,Family & Relatives,B2,Heir,héritier,héritière,,ay-ree-tyay,ay-ree-tyay-air,,Le prince est l'héritier du trône.,The prince is the heir to the throne.
,1,4,36,00140036,Both gender,Noun,B2,People & Relationships,Family & Relatives,B2,Descendant / Offspring,descendant,descendante,,day-sahn-dahn,day-sahn-dahnt,,Il est le descendant direct de cette famille royale.,He is a direct descendant of this royal family.
,1,4,37,00140037,One Gender,Noun,B2,People & Relationships,Family & Relatives,B2,Predecessor,prédécesseur,,,pray-day-ses-suhr,,,Son prédécesseur a laissé une bonne réputation.,His predecessor left a good reputation.
,2,1,1,00210001,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Boy,garçon,,,gar-son,,,Le garçon mange une pomme.,The boy eats an apple.
,2,1,2,00210002,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Girl,,fille,,,fee-yuh,,La fille joue avec le chat.,The girl plays with the cat.
,2,1,3,00210003,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Man,homme,,,omm,,,L’homme lit un livre.,The man reads a book.
,2,1,4,00210004,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Woman,,femme,,,fam,,La femme parle doucement.,The woman speaks softly.
,2,1,5,00210005,Both gender,Noun,A1,People & Relationships,People Descriptions,A1,Friend,ami,amie,,ah-mee,ah-mee,,Mon ami aime le chocolat.,My friend (male) likes chocolate.
,2,1,6,00210006,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Child,enfant,enfant,,ahn-fahn,ahn-fahn,,L’enfant dessine un soleil.,The child draws a sun.
,2,1,7,00210007,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Baby,bébé,,,bay-bay,,,Le bébé dort bien.,The baby sleeps well.
,2,1,8,00210008,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Parent,parent,parent,,pa-rahn,pa-rahn,,Le parent aide l’enfant.,The parent helps the child.
,2,1,9,00210009,One Gender,noun,A1,People & Relationships,People Descriptions,A1,People,gens,,,zhahn,,,Beaucoup de gens sont là.,Many people are here.
,2,1,10,00210010,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,World/People,monde,,,mohnd,,,Le monde est grand.,The world is big.
,2,1,11,00210011,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Person/Nobody,,personne,,,pair-suhn,,Il n’y a personne.,There is no one.
,2,1,12,00210012,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,First Name,prénom,,,pray-nom,,,Mon prénom est Jean.,My first name is Jean.
,2,1,13,00210013,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Miss / Young Lady,,mademoiselle,,,ma-dmwa-zel,,Mademoiselle Dupont est notre professeur.,Miss Dupont is our teacher.
,2,1,14,00210014,One Gender,Noun,A1,People & Relationships,People Descriptions,A1,Mister / Young Man,monsieur,,,muh-syuh,,,Monsieur Dupont est notre professeur.,Mr. Dupont is our teacher
,2,2,14,00220014,Both gender,Noun,A2,People & Relationships,People Descriptions,A2,Neighbor,voisin,voisine,,vwah-zan,vwah-zeen,,Le voisin ferme la porte.,The neighbor closes the door.
,2,2,15,00220015,Both gender,Noun,A2,People & Relationships,People Descriptions,A2,Adult,adulte,adulte,,ah-dult,ah-dult,,L’adulte mange du pain.,The adult eats bread.
,2,2,16,00220016,One Gender,Noun,A2,People & Relationships,People Descriptions,A2,Guy / Lad / Bloke,gars,,,gar,,,Ce gars est très sympa.,This guy is very nice.
,2,2,17,00220017,One Gender,Noun,A2,People & Relationships,People Descriptions,A2,Guy / Dude,mec,,,mek,,,Ce mec est vraiment sympa.,This guy is really nice.
,2,2,30,00220030,Both gender,Noun,A2,People & Relationships,People Descriptions,A2,Boss,patron,patronne,,pa-tron,pa-tronn,,Le chef donne un ordre.,The boss gives an order.
,2,2,39,00220039,One Gender,Noun,A2,People & Relationships,People Descriptions,A2,Traveler,voyageur,,,vwa-ya-jœr,,,Le voyageur a acheté un billet.,The traveler bought a ticket.
,2,2,40,00220040,One Gender,Noun,A2,People & Relationships,People Descriptions,A2,Tourist,touriste,touriste,,too-rist,too-rist,,Les touristes visitent souvent cette ville.,Tourists often visit this city.
,2,3,1,00230001,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Passenger,passager,passagère,,pah-sah-zhay,pah-sah-zhair,,Le passager attend le bus.,The passenger waits for the bus.
,2,3,18,00230018,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Teenager,adolescent,adolescente,,ah-doh-less-on,ah-doh-less-ahnt,,L’adolescent écoute de la musique.,The teenager listens to music.
,2,3,19,00230019,One Gender,Noun,B1,People & Relationships,People Descriptions,B1,Little Girl,,fillette,,,fee-let,,La fillette joue dans le jardin.,The little girl is playing in the garden.
,2,3,27,00230027,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Partner,partenaire,partenaire,,par-tuh-nair,par-tuh-nair,,Mon partenaire lit.,My partner reads.
,2,3,28,00230028,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Relative,proche,proche,,prosh,prosh,,Le proche visite la maison.,The relative visits the house.
,2,3,29,00230029,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Comrade / Classmate,camarade,camarade,,ka-ma-rahd,ka-ma-rahd,,Mon camarade de classe est très sympa.,My classmate is very nice.
,2,3,31,00230031,One Gender,Noun,B1,People & Relationships,People Descriptions,B1,Group,groupe,,,groop,,,Le groupe chante ensemble.,The group sings together.
,2,3,32,00230032,One Gender,Noun,B1,People & Relationships,People Descriptions,B1,Individual,individu,,,an-dee-vee-du,,,L’individu est ici.,The individual is here.
,2,3,33,00230033,One Gender,Noun,B1,People & Relationships,People Descriptions,B1,Member,membre,membre,,mahn-bruh,mahn-bruh,,Le membre aide le groupe.,The member helps the group.
,2,3,34,00230034,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Visitor,visiteur,visiteuse,,vee-zee-tur,vee-zee-tuz,,Le visiteur regarde la ville.,The visitor looks at the city.
,2,3,38,00230038,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Stranger,inconnu,inconnue,,an-kon-new,an-kon-new,,Un inconnu regarde la maison.,A stranger (male) looks at the house.
,2,3,44,00230044,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Enemy,ennemi,ennemie,,en-nee,en-nee-mee,,L’ennemi crie fort.,The enemy shouts loudly.
,2,3,57,00230057,Both gender,Noun,B1,People & Relationships,People Descriptions,B1,Twin,jumeau,jumelle,,zhoo-moh,zhoo-mel,,Le jumeau rit beaucoup.,The twin laughs a lot.
,2,3,75,00230075,One Gender,Noun,B1,People & Relationships,People Descriptions,B1,Idiot / Stupid,con,conne,,kohn,kohn,,Il est vraiment con !,He is really stupid!
,2,4,2,00240002,One Gender,noun,B2,People & Relationships,People Descriptions,B2,Accent,accent,,,ak-san,,,Son accent est difficile à comprendre.,His/her accent is hard to understand.
,2,4,20,00240020,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,"Old Man, Elderly Man",vieillard,,,vee-ya-rd,,,Le vieillard raconte ses histoires du passé.,The old man tells stories from the past.
,2,4,21,00240021,One Gender,noun,B2,People & Relationships,People Descriptions,B2,Youth,,jeunesse,,,zhuh-nehss,,La jeunesse est l’avenir du pays.,Youth is the future of the country.
,2,4,22,00240022,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Elder,aîné,aînée,,eh-ney,eh-nay,,L’aîné écoute la radio.,The elder listens to the radio.
,2,4,23,00240023,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Younger Person,cadet,cadette,,kah-day,kah-det,,Le cadet court vite.,The younger boy runs fast.
,2,4,24,00240024,One Gender,noun,B2,People & Relationships,People Descriptions,B2,Lady,,dame,,,dam,,La dame porte un chapeau rouge.,The lady is wearing a red hat.
,2,4,25,00240025,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Leader,leader,leader,,lee-dair,,,Le leader parle fort.,The leader speaks loudly.
,2,4,26,00240026,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Follower,suiveur,suiveuse,,swee-vur,swee-vuz,,Le suiveur écoute bien.,The follower listens well.
,2,4,35,00240035,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Roommate,colocataire,colocataire,,koh-loh-kah-ter,koh-loh-kah-ter,,Le colocataire cuisine.,The roommate cooks.
,2,4,35,00240035,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Roommate,colocataire,colocataire,,koh-loh-kah-ter,koh-loh-kah-ter,,Le camarade de chambre dort.,The roommate sleeps.
,2,4,36,00240036,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Guest,invité,invitée,,an-vee-tay,an-vee-tay,,L’invité arrive tôt.,The guest arrives early.
,2,4,37,00240037,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Host,hôte,hôtesse,,ote,otess,,L’hôte parle aux invités.,The host speaks to the guests.
,2,4,41,00240041,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Helper,aide,aide,,ed,ed,,L’aide donne un livre.,The helper gives a book.
,2,4,42,00240042,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Supporter,supporter,supportrice,,soo-por-ter,soo-por-trees,,Le supporter applaudit.,The supporter applauds.
,2,4,43,00240043,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Opponent,opposant,opposante,,oh-po-zahn,oh-po-zant,,L’opposant parle fort.,The opponent speaks loudly.
,2,4,45,00240045,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Acquaintance,connaissance,connaissance,,koh-ness-ahns,koh-ness-ahns,,Il voit une connaissance.,He sees an acquaintance.
,2,4,46,00240046,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Companion,compagnon,compagne,,kohm-pahn-yon,kohm-pahn,,Le compagnon marche avec elle.,The companion walks with her.
,2,4,47,00240047,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Lover,amant,amante,,ah-mahn,ah-mahnt,,L’amant parle doucement.,The lover speaks softly.
,2,4,48,00240048,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Loved One,être cher,,,eh-truh sher,,,L’être cher est ici.,The loved one is here.
,2,4,49,00240049,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Rival,rival,rivale,,ree-val,ree-val,,Le rival arrive maintenant.,The rival arrives now.
,2,4,50,00240050,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Outsider,étranger,étrangère,,eh-trahn-zhay,eh-trahn-zhair,,L’étranger regarde le ciel.,The outsider looks at the sky.
,2,4,51,00240051,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Resident,habitant,habitante,,ah-bee-tahn,ah-bee-tahnt,,L’habitant parle au voisin.,The resident speaks to the neighbor.
,2,4,52,00240052,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Speaker,orateur,oratrice,,oh-ra-tur,oh-ra-tris,,L’orateur parle bien.,The speaker speaks well.
,2,4,53,00240053,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Listener,auditeur,auditrice,,oh-dee-tur,oh-dee-trees,,L’auditeur écoute la musique.,The listener listens to the music.
,2,4,54,00240054,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Winner,gagnant,gagnante,,gah-nyahn,gah-nyahnt,,Le gagnant sourit.,The winner smiles.
,2,4,55,00240055,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Loser,perdant,perdante,,pair-dahn,pair-dahnt,,Le perdant pleure.,The loser cries.
,2,4,56,00240056,Both gender,Noun,B2,People & Relationships,People Descriptions,B2,Assistant,assistant,assistante,,ah-see-stahn,ah-see-stahnt,,L’assistant écrit la note.,The assistant writes the note.
,2,4,58,00240058,One Gender,noun,B2,People & Relationships,People Descriptions,B2,Genius,génie,,,zhay-nee,,,Einstein était un génie en physique.,Einstein was a genius in physics.
,2,4,59,00240059,One Gender,noun,B2,People & Relationships,People Descriptions,B2,"Sex, Gender",sexe,,,seks,,,Le sexe masculin et féminin.,Male and female gender.
,2,4,60,00240060,One Gender,noun,B2,People & Relationships,People Descriptions,B2,Personality,,personnalité,,,per-so-na-li-tay,,Sa personnalité est charmante.,His personality is charming.
,2,4,61,00240061,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Star / Celebrity,,célébrité,,,say-lay-bree-tay,,La célébrité du film a remporté un prix.,The film's star won an award.
,2,4,62,00240062,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Heroine,,héroïne,,,ey-ro-een,,Elle est la héroïne du roman.,She is the heroine of the novel.
,2,4,66,00240066,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Major (Adult),majeur,,,ma-zheur,,,Il est majeur depuis deux ans.,He has been an adult for two years.
,2,4,67,00240067,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Newcomer / Arriving,arrivant,,,ah-ree-vã,,,Les arrivants ont été accueillis chaleureusement.,The newcomers were warmly welcomed.
,2,4,69,00240069,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Winner / Victor,vainqueur,,,ven-kuh-r,,,Le vainqueur a reçu la coupe.,The winner received the trophy.
,2,4,70,00240070,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Appearance / Gait,,allure,,,a-lyr,,Son allure est élégante.,Her appearance is elegant.
,2,4,71,00240071,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Speaker / Participant,intervenant,,,ẽ-tɛʁ-və-nã,,,L'intervenant a donné une conférence passionnante.,The speaker gave a passionate conference.
,2,4,72,00240072,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Observer,observateur,,,ob-ser-va-teur,,,Les observateurs surveillent les élections.,The observers are monitoring the elections.
,2,4,73,00240073,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Spectator,spectateur,,,spɛk-ta-tœr,,,Les spectateurs applaudirent la performance.,The spectators applauded the performance.
,2,4,74,00240074,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Giant,géant,,,zhay-ahn,,,Un géant de la technologie.,A giant in technology.
,2,4,76,00240076,One Gender,Noun,B2,People & Relationships,People Descriptions,B2,Old Age,,vieillesse,,,vyay-yes,,La vieillesse apporte souvent de la sagesse.,Old age often brings wisdom.
,2,5,64,00250064,Both gender,Noun,C1,People & Relationships,People Descriptions,C1,Ally,allié,alliée,,ah-lee-ay,ah-lee-ay,,L’allié aide l’ami.,The ally helps the friend.
,2,5,65,00250065,One Gender,Noun,C1,People & Relationships,People Descriptions,C1,Peer,pair,,,pehr,,,Le pair partage le pain.,The peer shares the bread.
,2,5,68,00250068,One Gender,Noun,C1,People & Relationships,People Descriptions,C1,Foster Parent,parent d’accueil,,,pah-rahnt dah-keuhy,,,Le parent d’accueil aide l’enfant.,The foster parent helps the child.
,3,1,1,00310001,Both gender,Noun,A1,People & Relationships,Nationalities,A1,American,américain,américaine,,ah-may-ree-kain,ah-may-ree-kane,,Il est américain. / Elle est américaine.,He is American. / She is American.
,3,1,2,00310002,Both gender,Noun,A1,People & Relationships,Nationalities,A1,English,anglais,anglaise,,ahn-glay,ahn-glayz,,Il est anglais. / Elle est anglaise.,He is English. / She is English.
,3,1,3,00310003,Both gender,Noun,A1,People & Relationships,Nationalities,A1,French,français,française,,frahn-say,frahn-sayz,,Il est français. / Elle est française.,He is French. / She is French.
,3,1,4,00310004,Both gender,Noun,A1,People & Relationships,Nationalities,A1,German,allemand,allemande,,ahl-mahn,ahl-mahnd,,Il est allemand. / Elle est allemande.,He is German. / She is German.
,3,1,5,00310005,Both gender,Noun,A1,People & Relationships,Nationalities,A1,Spanish,espagnol,espagnole,,ess-pah-nyol,ess-pah-nyol,,Il est espagnol. / Elle est espagnole.,He is Spanish. / She is Spanish.
,3,1,6,00310006,Both gender,Noun,A1,People & Relationships,Nationalities,A1,Italian,italien,italienne,,ee-tah-lyen,ee-tah-lyenn,,Il est italien. / Elle est italienne.,He is Italian. / She is Italian.
,3,1,7,00310007,Both gender,Noun,A1,People & Relationships,Nationalities,A1,Canadian,canadien,canadienne,,kah-nah-dyen,kah-nah-dyen,,Il est canadien. / Elle est canadienne.,He is Canadian. / She is Canadian.
,3,1,8,00310008,Both gender,Noun,A1,People & Relationships,Nationalities,A1,Chinese,chinois,chinoise,,shee-nwah,shee-nwahz,,Il est chinois. / Elle est chinoise.,He is Chinese. / She is Chinese.
,3,1,9,00310009,Both gender,Noun,A1,People & Relationships,Nationalities,A1,Japanese,japonais,japonaise,,zha-poh-nay,zha-poh-nez,,Il est japonais. / Elle est japonaise.,He is Japanese. / She is Japanese.
,3,2,10,00320010,Both gender,Noun,A2,People & Relationships,Nationalities,A2,Russian,russe,russe,,roos,roos,,Il est russe. / Elle est russe.,He is Russian. / She is Russian.
,3,2,11,00320011,Both gender,Noun,A2,People & Relationships,Nationalities,A2,Indian,indien,indienne,,an-dyen,an-dyeen,,Il est indien. / Elle est indienne.,He is Indian. / She is Indian.
,3,2,12,00320012,Both gender,Noun,A2,People & Relationships,Nationalities,A2,Irish,irlandais,irlandaise,,eer-lahn-day,eer-lahn-dez,,Il est irlandais. / Elle est irlandaise.,He is Irish. / She is Irish.
,3,2,13,00320013,Both gender,Noun,A2,People & Relationships,Nationalities,A2,Dutch,néerlandais,néerlandaise,,nayr-lahn-day,nayr-lahn-dez,,Il est néerlandais. / Elle est néerlandaise.,He is Dutch. / She is Dutch.
,3,3,14,00330014,Both gender,Noun,B1,People & Relationships,Nationalities,B1,Belgian,belge,belge,,belzh,belzh,,Il est belge. / Elle est belge.,He is Belgian. / She is Belgian.
,3,3,15,00330015,Both gender,Noun,B1,People & Relationships,Nationalities,B1,Brazilian,brésilien,brésilienne,,bray-zee-lyen,bray-zee-lyenn,,Il est brésilien. / Elle est brésilienne.,He is Brazilian. / She is Brazilian.
,3,3,16,00330016,Both gender,Noun,B1,People & Relationships,Nationalities,B1,Australian,australien,australienne,,ows-trah-lyen,ows-trah-lyenn,,Il est australien. / Elle est australienne.,He is Australian. / She is Australian.
,3,3,17,00330017,Both gender,Noun,B1,People & Relationships,Nationalities,B1,Swiss,suisse,suisse,,sweess,sweess,,Il est suisse. / Elle est suisse.,He is Swiss. / She is Swiss.
,3,3,18,00330018,Both gender,Noun,B1,People & Relationships,Nationalities,B1,British,britannique,britannique,,bri-tan-neek,bri-tan-neek,,La cuisine britannique est célèbre.,British cuisine is famous.
,3,4,19,00340019,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Nationality,,nationalité,,,nas-syo-na-lee-tay,,Quelle est ta nationalité ?,What is your nationality?
,3,4,20,00340020,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Polish,polonais,polonaise,,poh-loh-nay,poh-loh-nez,,Il est polonais. / Elle est polonaise.,He is Polish. / She is Polish.
,3,4,21,00340021,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Greek,grec,grecque,,grehk,grehk,,Il est grec. / Elle est grecque.,He is Greek. / She is Greek.
,3,4,22,00340022,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Portuguese,portugais,portugaise,,por-too-gay,por-too-gez,,Il est portugais. / Elle est portugaise.,He is Portuguese. / She is Portuguese.
,3,4,23,00340023,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Moroccan,marocain,marocaine,,mah-roh-kain,mah-roh-kane,,Il est marocain. / Elle est marocaine.,He is Moroccan. / She is Moroccan.
,3,4,24,00340024,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Egyptian,égyptien,égyptienne,,ay-zhip-tyen,ay-zhip-tyenn,,Il est égyptien. / Elle est égyptienne.,He is Egyptian. / She is Egyptian.
,3,4,25,00340025,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Korean,coréen,coréenne,,ko-rayn,ko-rayn,,Il est coréen. / Elle est coréenne.,He is Korean. / She is Korean.
,3,4,26,00340026,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Turkish,turc,turque,,turk,turk,,Il est turc. / Elle est turque.,He is Turkish. / She is Turkish.
,3,4,27,00340027,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Mexican,mexicain,mexicaine,,mex-ee-kain,mex-ee-kane,,Il est mexicain. / Elle est mexicaine.,He is Mexican. / She is Mexican.
,3,4,28,00340028,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Norwegian,norvégien,norvégienne,,nor-vay-zhyen,nor-vay-zhyenn,,Il est norvégien. / Elle est norvégienne.,He is Norwegian. / She is Norwegian.
,3,4,29,00340029,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Swedish,suédois,suédoise,,swa-day,swa-duaz,,Il est suédois. / Elle est suédoise.,He is Swedish. / She is Swedish.
,3,4,30,00340030,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Finnish,finlandais,finlandaise,,feen-lahn-day,feen-lahn-dez,,Il est finlandais. / Elle est finlandaise.,He is Finnish. / She is Finnish.
,3,4,31,00340031,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Danish,danois,danoise,,da-nwah,da-nwahz,,Il est danois. / Elle est danoise.,He is Danish. / She is Danish.
,3,4,32,00340032,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Palestinian,palestinien,palestinienne,,pah-les-tee-nyan,pah-les-tee-nyen,,Le peuple palestinien cherche la paix.,The Palestinian people seek peace.
,3,4,33,00340033,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Israeli,israélien,israélienne,,ee-zra-ay-lyan,eez-rah-ay-lyen,,La politique israélienne est complexe.,Israeli politics is complex.
,3,4,34,00340034,Both gender,Noun,B2,People & Relationships,Nationalities,B2,Jewish,juif,juive,,zhweef,zhweev,,La communauté juive célèbre ses traditions.,The Jewish community celebrates its traditions.
